Date,AAPL,GOOG,MSFT,NFLX
2023-01-03,0.0,0.0,0.0,0.0
2023-01-04,0.10290605593951341,-0.07897418856281035,-0.836011055188294,1.1535035918581116
2023-01-05,0.07546283678173893,-0.2947065915824538,-2.0231313834328546,2.0672349669331425
2023-01-06,0.42005320903209054,-0.3494854745763831,-2.7211533248923274,3.226227857771221
2023-01-09,0.7275235946532632,-0.3373665800318548,-3.0623252686029048,4.067193246155341
2023-01-10,1.0063962810827292,-0.28892778499995586,-3.1567203564342776,5.666499719381193
2023-01-11,1.4335890932800908,-0.0067725160464391365,-2.642679954717522,6.8326060311739525
2023-01-12,1.745565206418604,0.1864463778310892,-1.9912510178130276,7.897303110659834
2023-01-13,2.0777900324578127,0.40670105935572565,-1.400743906987742,8.856056822270602
2023-01-17,2.4085333065287955,0.5235764162551391,-0.8327874351009825,8.979797199778943
2023-01-18,2.5819817018915217,0.5788649654391094,-0.7404827620199512,8.9831846780109
2023-01-19,2.693236156472153,0.78550037251199,-0.9692417949925414,8.041871742394449
2023-01-20,2.957115854580792,1.3668183176294946,-0.4761122440799568,9.344240659532886
2023-01-23,3.3886218584843277,1.9606507113096114,0.10393075468678603,11.448328595577095
2023-01-24,3.8013557968604346,2.2440162538075867,0.5141183968072767,13.477702145653154
2023-01-25,4.027955401235118,2.242619042413338,0.7155580921748879,15.243534209490974
2023-01-26,4.3271099325642695,2.4098136271479547,1.454742327979858,16.206809945264467
2023-01-27,4.669328346578112,2.6369906303377064,2.0300608410097993,16.44975415226793
2023-01-30,4.650504858104085,2.5647560250424846,2.022916775962557,15.841579046221796
2023-01-31,4.685665351690801,2.6320968278834016,2.4011032678727986,15.244386823009393
2023-02-01,4.750754973456452,2.7793055603914922,3.0641144945485905,15.251323370141279
2023-02-02,5.177584136556135,3.450887486609318,4.4939486833123965,15.473838870353404
2023-02-03,5.746551310995045,3.652145117646171,5.064400555610945,15.392858317710193
2023-02-06,5.905866547740942,3.6286045708215227,5.3275805674173,14.801403597675687
2023-02-07,6.196317182056134,3.933367883627824,6.333803986889933,14.28660123807316
2023-02-08,6.135487482162574,3.485950259275853,6.983765811345705,14.029969410106105
2023-02-09,5.934147872907317,2.733518141416411,7.165315652211859,13.323606862086706
2023-02-10,5.7199455904951435,2.06499146833265,7.184418932116529,11.410602479437387
2023-02-13,5.713492355970061,1.528852385537192,7.773238762387166,10.676021283107048
2023-02-14,5.591472796807864,1.0873887309499537,8.213787677410835,10.089712569548055
2023-02-15,5.602067858807629,0.9006308471588369,8.237991751551704,9.631840400680403
2023-02-16,5.417297224430001,0.638747847482847,7.591107926497443,8.308983354310897
2023-02-17,5.118262421322811,0.33136071169879244,6.671514248272814,6.958494405111878
2023-02-21,4.500975168850147,-0.1158664028286438,5.445034757061904,4.986704663253306
2023-02-22,4.000355018031314,-0.48488062187060166,4.329530193955662,3.1760241477393834
2023-02-23,3.6016307018352904,-0.826702507178851,3.666277766056652,0.8253644725984941
2023-02-24,3.0336097591728333,-1.2222986399729905,2.6621193210832246,-1.544244839521582
2023-02-27,2.6505315895811634,-1.4584802409943478,1.9200339042950532,-2.9141179015049943
2023-02-28,2.279510309844852,-1.610947167327879,1.2577154454844504,-4.025965336094714
2023-03-01,1.7953249421374267,-1.6952908758953242,0.47319046811574594,-5.541218932303707
2023-03-02,1.4433816230786078,-1.598463196483067,0.23923823681113277,-6.792871451183203
2023-03-03,1.5596264209354729,-1.3679747663134378,0.3866626765999115,-7.432852359114804
2023-03-06,1.8562899513517266,-1.0473583485767648,0.62379977490491,-8.100838596568678
2023-03-07,1.8896729447647544,-0.8967063664319568,0.585501965088838,-8.81586079757767
2023-03-08,1.9956026421788238,-0.730164444637964,0.5129269790188857,-9.01075383748946
2023-03-09,1.873973839899179,-0.7501081879816951,0.34013627087651344,-10.17836877784066
2023-03-10,1.5906014369150228,-0.8888094398113395,-0.09666799533388826,-11.377628965498843
2023-03-13,1.5076106038990247,-0.9354976556782759,-0.012606599199926904,-12.127731631436234
2023-03-14,1.5945249679624283,-0.7548064057630626,0.6014321496917603,-12.463137647633289
2023-03-15,1.6763586049802086,-0.4211613778458201,1.4466023959823815,-11.877906687420193
2023-03-16,1.9495176729284083,0.20561051444616396,2.950635676847014,-10.78386157861371
2023-03-17,2.0735077073888135,0.8052111162486284,4.353046111762694,-10.327115368939587
2023-03-20,2.3384736838805793,1.2235283675602346,4.827835849227256,-9.72154897049262
2023-03-21,2.6693907366397696,1.849234975983208,5.268449788284158,-9.083665614384472
2023-03-22,2.782566554336171,2.189156668664509,5.434761205734333,-9.428873092358742
2023-03-23,2.927275464027076,2.5932645445832208,5.931503252050902,-7.4803161974692784
2023-03-24,3.112591855443071,2.8643656258524004,6.485230181589088,-5.228649651145986
2023-03-27,3.0651605336138346,2.8048081752700966,6.5109108554844966,-3.463172183264817
2023-03-28,2.9428118374421786,2.5905704369168348,6.365095222429602,-2.3707545700336823
2023-03-29,3.062307996218152,2.436275182899621,6.5995119912059295,-0.8089935006427709
2023-03-30,3.247869560718044,2.2413568157888903,6.9903551485116395,0.9343685996040563
2023-03-31,3.5588603413628164,2.276889665721413,7.555940469494601,2.851997134831322
2023-04-03,3.8632681560088713,2.351374217310081,7.827601013102594,4.545272111615645
2023-04-04,4.014662071655351,2.399686836064717,7.947246975337521,5.698062893236454
2023-04-05,3.938349786723194,2.396630028257732,7.723867357822769,6.185314700276933
2023-04-06,3.9054750825762596,2.6820231505194982,8.03997963471636,6.255663535775625
2023-04-10,3.625410750127628,2.719501463471289,8.01972663433088,6.212368316852803
2023-04-11,3.266552588318575,2.6516629807401557,7.389158919868919,6.045429216307241
2023-04-12,2.8923300259210123,2.496499797268271,6.863567311272163,5.27297974497634
2023-04-13,3.0017295586252146,2.583406234692333,6.880114916084835,5.81703837444411
2023-04-14,3.025314201379672,2.723365070472127,6.519518461254222,5.573927371495984
2023-04-17,3.0109102479174794,2.5594767340698183,6.374894954483352,4.84848196455647
2023-04-18,3.064230548814379,2.2982030267390883,6.154636153623585,4.303037214843073
2023-04-19,3.163621611750159,2.059333361436103,5.918313542981707,2.982667033799771
2023-04-20,3.127261920135197,1.9189163965206717,5.4790465228917355,2.092091078515125
2023-04-21,2.933109007464793,1.7878330030067957,5.0445338931978085,1.5803058497442066
2023-04-24,2.7722983083947383,1.734159493186013,4.328323950766787,1.2442865433471866
2023-04-25,2.4902696271455227,1.4992398296420646,3.2113144169267116,0.4507181968735381
2023-04-26,2.2401293442691212,1.285336783111532,3.8910198523425947,-0.2878401996202342
2023-04-27,2.3895628519032357,1.415808228767304,5.1338536873061,-0.4882728390516604
2023-04-28,2.5807185657909315,1.4899289464757288,6.242926448786989,-0.31427358111432113
2023-05-01,2.693895345263911,1.4903375555055192,6.90510012917224,-0.6378434995855287
2023-05-02,2.6681060219727044,1.3356684298362183,7.333241247370779,-1.4081869715495827
2023-05-03,2.5305436702521718,1.2104356652543231,7.504539164970822,-1.8560835724154003
2023-05-04,2.26150684990111,1.025931803544637,7.633795700918483,-2.06778420868676
2023-05-05,2.6455787589331976,0.9498566864829883,8.066075162868458,-2.0521324437941644
2023-05-08,2.910756123235103,1.04096768017736,8.153290408978933,-1.3424109269128621
2023-05-09,2.947339799357593,1.0765567990351173,7.9970830071068235,-0.6968732908329116
2023-05-10,3.085205792941565,1.4383820923418966,8.20715299029024,0.07848371459630243
2023-05-11,3.173218309816747,2.0740188564282107,8.102709376664563,1.4301336835295615
2023-05-12,3.11188148354762,2.629756579231284,7.8376028612293,2.0843312431912864
2023-05-15,2.988476488794902,2.9586137675181305,7.579668454884256,2.2540378071064424
2023-05-16,2.857734951723188,3.432235405137831,7.473085350200165,2.190598330445482
2023-05-17,2.7721936434030567,3.8750764457591202,7.484702382247406,2.611314886965772
2023-05-18,2.8618443064463577,4.34060576883472,7.769077216055962,5.41043816904795
2023-05-19,2.908244797047388,4.634332933406199,7.888983129193491,7.068775777259759
2023-05-22,2.8348743347648053,5.020651210978357,8.119575981207674,8.100024844903544
2023-05-23,2.534485852209457,5.060294715875514,7.735459767232442,8.255673982645476
2023-05-24,2.2925918057956665,4.902063212338774,7.233881703268992,8.990321450692193
2023-05-25,2.168685897991338,4.938410956051811,7.721319625420222,8.9967789920359
2023-05-26,2.241537102763772,4.996764337722496,8.571234680319378,10.485180258759897
2023-05-30,2.422244292019343,4.922519599756058,9.00542571154989,12.6566041852912
2023-05-31,2.5322312277116055,4.706943282531981,9.018022521111902,14.393114621345205
2023-06-01,2.8160984068154846,4.56417615897999,9.259365103483105,16.219803340806834
2023-06-02,3.0750132151236187,4.46891220877238,9.567889191278766,17.253934628412708
2023-06-05,3.1335364519982534,4.455027861078307,9.743652173149144,18.112426282703552
2023-06-06,3.114162893739774,4.495489035959139,9.590033762562996,18.23959294879802
2023-06-07,2.9526120019842494,4.079491408519559,8.538737876054256,18.169655383287477
2023-06-08,3.011766009845445,3.685538608494298,7.767737353047494,18.67361184724723
2023-06-09,3.054900685152006,3.350840470981197,7.19720707550124,19.705217001952406
2023-06-12,3.279635890257822,3.1684887065112974,7.0718374943427875,20.603994470137536
2023-06-13,3.3800454557050443,2.995894294016324,7.087666792244306,22.011481932553068
2023-06-14,3.471248964495146,2.822540658513759,7.262601401808638,23.272599900247144
2023-06-15,3.6674766018168725,2.7670355022225976,8.175242101126173,24.347235638292602
2023-06-16,3.692470323740679,2.554009422498652,8.336822377572958,23.84995915330319
2023-06-20,3.677152060763575,2.341251063583229,8.026985684388478,23.40713781731847
2023-06-21,3.5394859959063467,1.941269723363817,7.334584658958875,21.975786197190132
2023-06-22,3.6337985320668906,1.8139764744636864,7.199118016430646,20.446769460712233
2023-06-23,3.6407516609494053,1.6257664452789982,6.63681070269746,19.138657507411267
2023-06-26,3.492231514242633,1.1462768944190884,5.608487980270695,17.251121777465812
2023-06-27,3.5586356327907254,0.7511641545027459,5.215147050331211,15.666628167264093
2023-06-28,3.665036369055514,0.5981707965542427,4.949650246586543,15.264571238383667
2023-06-29,3.7337541880228287,0.386131343343024,4.621414535157953,14.647978328713918
2023-06-30,4.094445128714199,0.2921843329691711,4.749534484648507,14.97517216497016
2023-07-03,4.209922000463109,0.18254254458243224,4.59236734925247,15.136647829094045
2023-07-05,4.1622761742817715,0.25968878238982995,4.429659858962339,15.446445484535275
2023-07-06,4.11580373403703,0.18155928300718926,4.500590525673488,14.949945888146601
2023-07-07,3.942347116594874,0.05525764455414617,4.1817982551314685,14.331550164152361
2023-07-10,3.5963934525065326,-0.3051807803993114,3.454403732123353,13.971705620245643
2023-07-11,3.242083488818139,-0.51708945925877,2.896196613606321,13.410896298150647
2023-07-12,3.0623584016095435,-0.5248570555842775,2.8031725781949035,13.125009542287955
2023-07-13,2.948073101877384,-0.10934903963540421,3.133900386432117,13.256410062186092
2023-07-14,2.8369036047657232,0.2868388914920388,3.563114545243934,12.53261937427601
2023-07-17,2.9807237168011795,0.5429196395943876,3.8978781251498162,12.472068488212415
2023-07-18,3.0386934105477508,0.6591892885934527,5.2133991818985805,14.256855475049065
2023-07-19,3.1587708540390906,0.639067667143749,5.832870952095902,15.715286354643638
2023-07-20,3.0597001399771955,0.356760782336778,5.596812525468238,13.474396967138091
