Date,AAPL,GOOG,MSFT,NFLX
2023-09-26,31.768263899933388,34.94406797683088,29.949751056490527,10.9728948391963
2023-09-27,36.39833917641128,38.627677240417874,32.67207828310909,11.097926073231292
2023-09-28,35.51262905006169,40.53931350426089,27.522386074581462,10.981917424050181
2023-09-29,33.82299849290308,36.764055392452356,24.971809286207005,9.580083120495587
2023-10-02,44.83178570699607,48.11713637968449,38.72426696707953,14.180290914268085
2023-10-03,46.21812034960571,41.37223716685673,26.546654745036236,18.873895671761318
2023-10-04,45.60440658924652,44.732764428475186,30.745169481182486,24.025551161126216
2023-10-05,49.79323705641255,45.45455091366565,37.424686501488786,23.6300638707541
2023-10-06,48.9916083297377,49.58164592935994,48.19712478970225,37.73550938204684
2023-10-09,49.834707356673334,51.19089658030502,51.123502324133895,40.71389785597296
2023-10-10,56.8331418200331,59.528737191031425,58.35164592577429,38.79490305713301
2023-10-11,63.92974746659116,72.03751087823274,63.31340430789714,35.576313992811265
2023-10-12,64.01514604182861,68.25524089602882,65.00531712113003,35.35799455053433
2023-10-13,56.38542672807688,62.544044470881076,60.17983751576185,27.2784118671819
2023-10-16,69.09596712388286,72.31207134751074,70.68202810379438,35.52695150359001
2023-10-17,68.94019672943338,70.51228323699422,69.46858425824465,33.70587095770833
2023-10-18,63.70405319370096,63.21443231638626,66.27790258015168,29.99604214588537
2023-10-19,61.394086961075,65.99370069900198,65.66714284485967,59.3140589249157
2023-10-20,47.6725693338885,53.70110315118222,55.04247750363853,58.069311634493864
2023-10-23,51.71822837467009,61.21949821620902,68.72793522499612,61.56151085539484
2023-10-24,49.33893922165572,59.74681979549344,65.15587372756957,63.454373485771775
2023-10-25,39.25551269671605,35.844452973055155,72.23961521532667,64.31427123161552
2023-10-26,22.623973618710295,27.117631557433768,50.59670810440831,58.23058766440846
2023-10-27,21.938524391378436,25.3671881255937,49.99040291376901,54.41284530536546
2023-10-30,30.396890929958772,30.636330964331407,57.66057887966688,63.65120577712248
2023-10-31,27.116082739248867,24.908192733393577,55.17364045877908,67.7557012622422
2023-11-01,34.695721649806,31.037559901832296,62.084613143279185,72.23854366130682
2023-11-02,47.306400982316255,34.77465627048774,67.01370238849945,76.22121864866261
2023-11-03,45.78410228042588,34.53542262033562,66.77760270472626,76.66615857126607
2023-11-06,54.06885913147924,35.675651030748085,69.34998969555306,80.06390996038195
2023-11-07,61.140098738592876,39.4283762219589,73.29964307335578,86.2317524820226
2023-11-08,63.494342115764915,41.3595044160648,73.88373505214602,75.46727784972418
2023-11-09,68.73769187474724,42.21398559282559,76.3312583586741,74.71445765484671
2023-11-10,72.8668694921274,44.292509079759,78.44353088220424,76.79754240091205
2023-11-13,68.64740332637521,39.82411638864714,74.85900687620853,71.71985461774071
2023-11-14,76.56045375536736,71.70468516779407,72.36998208430892,75.73630058594922
2023-11-15,88.93805110569977,86.14530135291916,88.69950933307402,87.32104959534186
2023-11-16,89.08694288640281,87.90886602755585,89.58332790486192,94.5217851717174
2023-11-17,88.12892228279483,78.56054610826203,78.35481741851657,92.03432341171735
2023-11-20,88.69758931702074,81.36187207166486,80.64515361978081,92.78897573528586
2023-11-21,84.25811120915702,79.78441058805674,72.28457608385733,91.90387760840181
2023-11-22,82.10279007750611,80.20068479355488,73.3956515242586,91.7175412216487
2023-11-24,80.52250568883505,70.7124371731838,70.85519434073817,90.84457275412288
2023-11-27,77.18848313988755,68.29272212391776,69.53980057178568,89.8189786595789
2023-11-28,74.5986249569096,67.61044926228914,69.5882584829236,89.75461316535461
2023-11-29,68.62070023896696,58.25447876562484,63.54507559129407,86.45683821459015
2023-11-30,71.54285674425986,55.59457665425597,66.46781341040321,83.86252823088579
2023-12-01,66.35138715766965,47.96257894082337,54.76940713283441,67.30264907996333
2023-12-04,65.42299102264214,42.63338758188631,52.31553294313113,57.40267656783513
2023-12-05,68.27623578701532,42.5490282609525,52.126253205472054,55.425707304448125
2023-12-06,62.75904436243399,37.87354551625762,49.223607305264565,36.18027276715082
2023-12-07,63.30219854569798,49.50219007199771,44.949691487973375,36.48035978632719
2023-12-08,66.21767272386461,49.40380924078998,54.502470768636165,39.153723979545966
2023-12-11,54.47489092707447,43.83613739922888,43.01954427681457,36.39418605247225
2023-12-12,60.14961948249619,40.596683287301495,51.534312029440954,39.37020057679946
2023-12-13,64.69287288708725,38.095226657074626,45.411386929456405,51.41147093976671
2023-12-14,68.98316483938808,39.70466282004823,37.48369165198583,43.82064674929501
2023-12-15,67.84404141704937,41.52915842067484,42.05008051182738,45.587679949275014
2023-12-18,62.00261407208781,47.4122467914025,39.396487938194724,53.768787561392145
2023-12-19,66.53558843880697,53.22950557363059,43.66932119728294,58.77891844280142
2023-12-20,59.99180200850792,61.29921933900632,41.12989967026961,57.350108224790894
2023-12-21,57.38827448201819,65.73866027466936,48.92817761531744,63.173436436476884
2023-12-22,59.24614199932604,74.01666644438275,56.647069922565144,68.01536319438799
2023-12-26,49.03193403992673,72.18204345537539,52.84424240064377,69.09303789671165
2023-12-27,52.291512548257664,70.91516937685793,57.63989905961216,76.0281878636214
2023-12-28,47.92043000467236,58.28939099902476,56.45301986867011,73.31961145068809
2023-12-29,40.18517733602716,63.74114263762453,52.91651996372914,69.61155504476079
